step,day,field,title,unit,domain,n_columns,rmse,relative_rmse_percent,mean_abs_error,max_abs_error,max_index,max_lat,max_lon,max_torch,max_fortran,torch_swe_at_max,fortran_swe_at_max,torch_snow_fraction_at_max,fortran_snow_fraction_at_max
128,16.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.591360204518509e-06,2.8892686590482846e-06,6.312022730213161e-06,1.5258783889748884e-05,4537,24.150001525878906,108.55000305175781,282.34300231933076,282.3429870605469,0.0,0.0,0.0,0.0
128,16.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.509948753519508e-07,2.0382663702868107e-06,4.773550251249405e-07,3.0848082097634233e-06,14490,28.350000381469727,89.6500015258789,23.700947537750384,23.700950622558594,2.2185017312811125e-06,2.218501776951598e-06,2.2185017312811126e-07,2.218501776951598e-07
128,16.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.1744723679049487e-06,2.821679452501808e-06,1.8727016816999352e-06,2.3353551071636502e-05,19515,29.650001525878906,99.1500015258789,76.78767441556279,76.78765106201172,4.5817855857433107e-05,4.581784742185846e-05,3.008929675645228e-06,3.0089291793580287e-06
128,16.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.43918940089464e-06,2.350539966064199e-06,3.837866202187556e-06,1.9546538823078663e-05,19515,29.650001525878906,99.1500015258789,181.59163999935961,181.59165954589844,4.5817855857433107e-05,4.581784742185846e-05,3.008929675645228e-06,3.0089291793580287e-06
128,16.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.814902196749214e-06,2.9301284573158263e-06,7.634704276474738e-06,1.5257998995821254e-05,57232,38.45000076293945,87.35000610351562,299.99909973065525,299.99908447265625,0.7245562586816889,0.7245562672615051,0.06290511023462177,0.06290510953528439
128,16.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.623144984827467e-07,2.4890537695586283e-06,3.1587341419409816e-08,6.89374610374216e-06,25842,31.150001525878906,116.15000915527344,132.41792986737892,132.4179229736328,132.41792986737892,132.4179229736328,1.0,1.0
128,16.0,snow_w,Snow water equivalent,kg m-2,snow_present,77555,1.8218797024377996e-07,2.4890537695586266e-06,3.97958550250275e-08,6.89374610374216e-06,25842,31.150001525878906,116.15000915527344,132.41792986737892,132.4179229736328,132.41792986737892,132.4179229736328,1.0,1.0
128,16.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,61829,2.0404617950003445e-07,2.4890537760404734e-06,4.990133281382948e-08,6.89374610374216e-06,25842,31.150001525878906,116.15000915527344,132.41792986737892,132.4179229736328,132.41792986737892,132.4179229736328,1.0,1.0
128,16.0,snow_t,Snow temperature,K,all_columns,97709,5.886374000922442e-06,2.2628425821310257e-06,4.89758735464604e-06,1.525878059283059e-05,64109,39.95000076293945,83.35000610351562,264.3252105712806,264.3251953125,0.5636896139734211,0.5636895895004272,0.047790888427133964,0.0477908864324878
128,16.0,snow_t,Snow temperature,K,snow_present,77555,6.337866381635604e-06,2.469574392254471e-06,5.218647553290357e-06,1.525878059283059e-05,64109,39.95000076293945,83.35000610351562,264.3252105712806,264.3251953125,0.5636896139734211,0.5636895895004272,0.047790888427133964,0.0477908864324878
128,16.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,61829,6.547082494006324e-06,2.561034770741236e-06,5.382298101013042e-06,1.525878059283059e-05,64109,39.95000076293945,83.35000610351562,264.3252105712806,264.3251953125,0.5636896139734211,0.5636895895004272,0.047790888427133964,0.0477908864324878
128,16.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.1746469410872897e-06,2.477280295735182e-06,2.2682378224371528e-06,1.52258933212579e-05,19648,29.650001525878906,112.45000457763672,270.5445404381692,270.5445556640625,103.69121417853958,103.69121551513672,1.0,1.0
128,16.0,snow_rho,Snow density,kg m-3,snow_present,77555,3.5633445431173113e-06,2.6492309536675593e-06,2.8576784139322e-06,1.52258933212579e-05,19648,29.650001525878906,112.45000457763672,270.5445404381692,270.5445556640625,103.69121417853958,103.69121551513672,1.0,1.0
128,16.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,61829,3.5087848334732306e-06,2.637862048323535e-06,2.8398590805056155e-06,1.52258933212579e-05,19648,29.650001525878906,112.45000457763672,270.5445404381692,270.5445556640625,103.69121417853958,103.69121551513672,1.0,1.0
128,16.0,snow_alb,Snow albedo,1,all_columns,97709,1.8977011760455654e-08,2.706961617623604e-06,1.699250716494616e-08,2.9801690448749696e-08,61892,39.45000076293945,100.95000457763672,0.574580341576898,0.5745803117752075,0.0359970062148286,0.03599700704216957,0.0023722870913415145,0.002372287160612755
128,16.0,snow_alb,Snow albedo,1,snow_present,77555,1.749270604289786e-08,2.663203594967364e-06,1.5212585620668258e-08,2.9801690448749696e-08,61892,39.45000076293945,100.95000457763672,0.574580341576898,0.5745803117752075,0.0359970062148286,0.03599700704216957,0.0023722870913415145,0.002372287160612755
128,16.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,61829,1.725186394459809e-08,2.621376396189363e-06,1.4936190758636192e-08,2.9801690448749696e-08,61892,39.45000076293945,100.95000457763672,0.574580341576898,0.5745803117752075,0.0359970062148286,0.03599700704216957,0.0023722870913415145,0.002372287160612755
136,17.0,avg_skin_t,Surface temperature,K,all_columns,97709,7.5505220800961836e-06,2.8864366348395436e-06,6.2781786439403624e-06,1.5257867858053942e-05,31869,32.54999923706055,116.95000457763672,274.98692321869464,274.9869384765625,0.15370304113709424,0.15370303392410278,0.009396559046466706,0.009396558918453961
136,17.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.934292915174023e-06,3.004285323540895e-06,6.667611696239883e-06,6.898790445575287e-05,14490,28.350000381469727,89.6500015258789,261.3876873597518,261.38775634765625,1.5431135833445126e-06,1.543113626212289e-06,1.5431135833445126e-07,1.5431136262122892e-07
136,17.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,8.081185104760959e-06,3.047914810242589e-06,6.820091175215553e-06,6.387899929904961e-05,14490,28.350000381469727,89.6500015258789,264.6564302616257,264.656494140625,1.5431135833445126e-06,1.543113626212289e-06,1.5431135833445126e-07,1.5431136262122892e-07
136,17.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,8.020467358262089e-06,3.031760326003354e-06,6.757465053102206e-06,1.5359444034857006e-05,19515,29.650001525878906,99.1500015258789,268.9002837128216,268.9002990722656,2.2202934578001528e-05,2.220291571575217e-05,1.458101145891582e-06,1.4580999484511322e-06
136,17.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.595020635819051e-06,2.8901501922441043e-06,6.324738635725403e-06,1.5258707151133422e-05,53222,37.54999923706055,84.6500015258789,256.8001251221522,256.8001403808594,0.4746125949029308,0.47461259365081787,0.047461259490293076,0.04746125936508179
136,17.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.508666597592973e-07,2.04964715045298e-06,4.773005857879463e-07,2.8004740322273847e-06,14490,28.350000381469727,89.6500015258789,23.52255541180624,23.522558212280273,1.5431135833445126e-06,1.543113626212289e-06,1.5431135833445126e-07,1.5431136262122892e-07
136,17.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.154969284332248e-06,2.8041623239199693e-06,1.8543331788365234e-06,2.046205634087528e-05,19515,29.650001525878906,99.1500015258789,76.08681245424384,76.0867919921875,2.2202934578001528e-05,2.220291571575217e-05,1.458101145891582e-06,1.4580999484511322e-06
136,17.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.441946291665644e-06,2.351025934892164e-06,3.837735505440621e-06,2.9908311688586764e-05,19515,29.650001525878906,99.1500015258789,181.85264648328987,181.85267639160156,2.2202934578001528e-05,2.220291571575217e-05,1.458101145891582e-06,1.4580999484511322e-06
136,17.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.81925135945676e-06,2.9308486895793696e-06,7.639665265821665e-06,1.5258535427165043e-05,71563,41.45000076293945,101.6500015258789,299.7610321047458,299.76104736328125,0.5171207049451504,0.5171207189559937,0.03676890921436577,0.03676891155146255
136,17.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.605684234523988e-07,2.6060169359343953e-06,3.228752067300035e-08,7.468115427400335e-06,26272,31.25,116.15000915527344,130.5037611302248,130.50375366210938,130.5037611302248,130.50375366210938,1.0,1.0
136,17.0,snow_w,Snow water equivalent,kg m-2,snow_present,78715,1.7889519572103188e-07,2.606016935934395e-06,4.007852824415239e-08,7.468115427400335e-06,26272,31.25,116.15000915527344,130.5037611302248,130.50375366210938,130.5037611302248,130.50375366210938,1.0,1.0
136,17.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,65812,1.9564775425628423e-07,2.6060169509147164e-06,4.792452292893102e-08,7.468115427400335e-06,26272,31.25,116.15000915527344,130.5037611302248,130.50375366210938,130.5037611302248,130.50375366210938,1.0,1.0
136,17.0,snow_t,Snow temperature,K,all_columns,97709,5.490379577338206e-06,2.1297314105811573e-06,4.601299173362654e-06,1.5257741381446976e-05,35695,33.54999923706055,80.85000610351562,266.99473571672576,266.9947204589844,0.16825948157529924,0.16825948655605316,0.013560717645443409,0.013560717902824346
136,17.0,snow_t,Snow temperature,K,snow_present,78715,5.846538258056803e-06,2.3022353949136843e-06,4.827926518915105e-06,1.5257741381446976e-05,35695,33.54999923706055,80.85000610351562,266.99473571672576,266.9947204589844,0.16825948157529924,0.16825948655605316,0.013560717645443409,0.013560717902824346
136,17.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,65812,5.9602507382056394e-06,2.365459061313823e-06,4.9011045216289204e-06,1.5257741381446976e-05,35695,33.54999923706055,80.85000610351562,266.99473571672576,266.9947204589844,0.16825948157529924,0.16825948655605316,0.013560717645443409,0.013560717902824346
136,17.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.1095235137916926e-06,2.4619966804030154e-06,2.2080880719735095e-06,1.4869062283651147e-05,19252,29.549999237060547,112.15000915527344,278.52873268953147,278.52874755859375,112.86388811025179,112.8638916015625,1.0,1.0
136,17.0,snow_rho,Snow density,kg m-3,snow_present,78715,3.4644346979207098e-06,2.6272786279931193e-06,2.7409017013842294e-06,1.4869062283651147e-05,19252,29.549999237060547,112.15000915527344,278.52873268953147,278.52874755859375,112.86388811025179,112.8638916015625,1.0,1.0
136,17.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,65812,3.4063078744369943e-06,2.615624973780903e-06,2.7140587950522015e-06,1.4869062283651147e-05,19252,29.549999237060547,112.15000915527344,278.52873268953147,278.52874755859375,112.86388811025179,112.8638916015625,1.0,1.0
136,17.0,snow_alb,Snow albedo,1,all_columns,97709,1.8910940862543484e-08,2.7043449998067815e-06,1.6936706042829467e-08,2.980198232638287e-08,48843,36.54999923706055,117.75,0.5769432485107008,0.5769432783126831,0.002276825727014411,0.0022768257185816765,0.0001515695643480885,0.00015156956255065599
136,17.0,snow_alb,Snow albedo,1,snow_present,78715,1.7514420360196822e-08,2.662741705417109e-06,1.5270486707381884e-08,2.980198232638287e-08,48843,36.54999923706055,117.75,0.5769432485107008,0.5769432783126831,0.002276825727014411,0.0022768257185816765,0.0001515695643480885,0.00015156956255065599
136,17.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,65812,1.727829900124172e-08,2.62358764683455e-06,1.5013572743801707e-08,2.9801758172354198e-08,85139,44.95000076293945,117.85000610351562,0.6574815809721073,0.6574815511703491,0.9508674295461034,0.9508674144744873,0.06305864777891301,0.0630586443889172
144,18.0,avg_skin_t,Surface temperature,K,all_columns,97709,7.344190409669867e-06,2.810198143626554e-06,6.079291865829853e-06,1.5258109726801194e-05,82724,44.25,93.85000610351562,257.79768371649965,257.7976989746094,0.02070600018825252,0.020705999806523323,0.0013793874701241086,0.0013793874484634412
144,18.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.878239961740455e-06,2.9835487801767773e-06,6.6045351259669435e-06,7.355213273285699e-05,19515,29.650001525878906,99.1500015258789,267.0119754076015,267.01190185546875,7.649766363980442e-06,7.649742656212766e-06,7.649766363980441e-07,7.649742656212766e-07
144,18.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,8.044995231147839e-06,3.0341533996743743e-06,6.778888418634077e-06,8.673951430182569e-05,19515,29.650001525878906,99.1500015258789,271.2150220422487,271.2149353027344,7.649766363980442e-06,7.649742656212766e-06,7.649766363980441e-07,7.649742656212766e-07
144,18.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,8.01982147754825e-06,3.0293684800323115e-06,6.755544760035594e-06,2.1569712771452032e-05,14490,28.350000381469727,89.6500015258789,265.46338785411535,265.4634094238281,1.0848333492195881e-06,1.084833343156788e-06,1.0848333492195881e-07,1.084833343156788e-07
144,18.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.6084591270398315e-06,2.894709899008424e-06,6.335604176466823e-06,1.5258628309311462e-05,15640,28.650001525878906,94.1500015258789,272.4009857176127,272.4009704589844,0.012296550491894345,0.012296550907194614,0.0010673419665322417,0.0010673420203474934
144,18.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.52386393286086e-07,2.0639667582596024e-06,4.773862362926987e-07,1.3042685928610354e-05,19515,29.650001525878906,99.1500015258789,23.712127376792374,23.712114334106445,7.649766363980442e-06,7.649742656212766e-06,7.649766363980441e-07,7.649742656212766e-07
144,18.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.1533702494837354e-06,2.810555558469395e-06,1.8475717149158923e-06,4.163943856383412e-05,19515,29.650001525878906,99.1500015258789,75.030857408413,75.03089904785156,7.649766363980442e-06,7.649742656212766e-06,7.649766363980441e-07,7.649742656212766e-07
144,18.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.429953278065289e-06,2.344058092860931e-06,3.827009068513553e-06,2.5230437927348248e-05,19515,29.650001525878906,99.1500015258789,182.391886192352,182.39186096191406,7.649766363980442e-06,7.649742656212766e-06,7.649766363980441e-07,7.649742656212766e-07
144,18.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.813012677113342e-06,2.928054826885518e-06,7.639289198754782e-06,1.5258494613590301e-05,10900,27.049999237060547,110.85000610351562,302.4688568118179,302.4688720703125,0.0,0.0,0.0,0.0
144,18.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.5256651143455503e-07,2.596135375089467e-06,2.9249741649436917e-08,7.57198688461358e-06,13028,27.850000381469727,115.65000915527344,166.44695276241657,166.4469451904297,166.44695276241657,166.4469451904297,1.0,1.0
144,18.0,snow_w,Snow water equivalent,kg m-2,snow_present,77980,1.7077916455175362e-07,2.596135375089465e-06,3.664994870770046e-08,7.57198688461358e-06,13028,27.850000381469727,115.65000915527344,166.44695276241657,166.4469451904297,166.44695276241657,166.4469451904297,1.0,1.0
144,18.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,61324,1.9257995311055554e-07,2.596134448055614e-06,4.658454538955892e-08,7.57198688461358e-06,13028,27.850000381469727,115.65000915527344,166.44695276241657,166.4469451904297,166.44695276241657,166.4469451904297,1.0,1.0
144,18.0,snow_t,Snow temperature,K,all_columns,97709,5.487649477618268e-06,2.1236474924353938e-06,4.587466173844154e-06,2.7861866868761354e-05,24391,30.850000381469727,99.75,254.16310385200032,254.1631317138672,0.012326720935446912,0.012326680123806,0.0008000894391199272,0.0008000867874411912
144,18.0,snow_t,Snow temperature,K,snow_present,77980,5.860053956349763e-06,2.3022249387538337e-06,4.821582162275038e-06,2.7861866868761354e-05,24391,30.850000381469727,99.75,254.16310385200032,254.1631317138672,0.012326720935446912,0.012326680123806,0.0008000894391199272,0.0008000867874411912
144,18.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,61324,6.007632622526971e-06,2.3754989230129367e-06,4.9190631969660105e-06,2.1663461950538476e-05,56696,38.35000228881836,77.1500015258789,261.9808743326318,261.98089599609375,0.14105398114732834,0.1410539746284485,0.011474237054213287,0.011474236046061964
144,18.0,snow_rho,Snow density,kg m-3,all_columns,97709,0.023696825325779144,0.017947353292733025,0.00018813687582605324,3.024000251038558,10441,26.850000381469727,112.05000305175781,103.02400025103856,100.0,0.0,0.0,0.0,0.0
144,18.0,snow_rho,Snow density,kg m-3,snow_present,77980,3.761521123993097e-06,2.7066258434931713e-06,3.060586446852771e-06,1.514192439344697e-05,19251,29.549999237060547,112.05000305175781,270.98866283659123,270.9886779785156,68.28353383375709,68.28353118896484,1.0,1.0
144,18.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,61324,3.7835159980721863e-06,2.723152280789171e-06,3.132312859654158e-06,1.514192439344697e-05,19251,29.549999237060547,112.05000305175781,270.98866283659123,270.9886779785156,68.28353383375709,68.28353118896484,1.0,1.0
144,18.0,snow_alb,Snow albedo,1,all_columns,97709,1.903261048497784e-08,2.7431981756831055e-06,1.707072628828642e-08,2.9801822565289626e-08,70070,41.150001525878906,99.25,0.5707159936433068,0.5707160234451294,0.07274469318733984,0.0727446898818016,0.0060170636652974625,0.006017063332748021
144,18.0,snow_alb,Snow albedo,1,snow_present,77980,1.761013068852549e-08,2.7161064085492184e-06,1.5359384007589986e-08,2.9801822565289626e-08,70070,41.150001525878906,99.25,0.5707159936433068,0.5707160234451294,0.07274469318733984,0.0727446898818016,0.0060170636652974625,0.006017063332748021
144,18.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,61324,1.7236647604003764e-08,2.6733734865280567e-06,1.4943630737197668e-08,2.9801822565289626e-08,70070,41.150001525878906,99.25,0.5707159936433068,0.5707160234451294,0.07274469318733984,0.0727446898818016,0.0060170636652974625,0.006017063332748021
152,19.0,avg_skin_t,Surface temperature,K,all_columns,97709,7.311745581500591e-06,2.798440674239395e-06,6.0470584078028116e-06,1.5258484268088068e-05,3486,23.650001525878906,109.45000457763672,284.87840270965614,284.8783874511719,0.0,0.0,0.0,0.0
152,19.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.898384751833085e-06,2.9905273976775757e-06,6.538564637187325e-06,0.00031132129930711017,19515,29.650001525878906,99.1500015258789,267.13037723926806,267.13006591796875,6.710664825858148e-06,6.710641173413023e-06,6.710664825858149e-07,6.710641173413024e-07
152,19.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,8.03758790702185e-06,3.0293922254915246e-06,6.736622142674828e-06,0.00019832305900990832,14490,28.350000381469727,89.6500015258789,265.75144962615974,265.75164794921875,6.103048490587198e-07,6.103048235672759e-07,6.103048490587198e-08,6.10304823567276e-08
152,19.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,8.034512433607736e-06,3.0328890508635337e-06,6.77226462717771e-06,5.124754136431875e-05,14490,28.350000381469727,89.6500015258789,265.4386084204274,265.43865966796875,6.103048490587198e-07,6.103048235672759e-07,6.103048490587198e-08,6.10304823567276e-08
152,19.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.628533054207179e-06,2.9017603982038254e-06,6.354135565845872e-06,1.5258770361015195e-05,27595,31.549999237060547,119.65000915527344,273.98365783693276,273.9836730957031,0.0,0.0,0.0,0.0
152,19.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.512249008634183e-07,2.0709429916084277e-06,4.7582382242901057e-07,1.3662466841424248e-05,19515,29.650001525878906,99.1500015258789,23.353586507925826,23.353572845458984,6.710664825858148e-06,6.710641173413023e-06,6.710664825858149e-07,6.710641173413024e-07
152,19.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.16269061978549e-06,2.830246766077375e-06,1.8418401527043135e-06,8.789505608319814e-05,19515,29.650001525878906,99.1500015258789,74.12352355513923,74.12361145019531,6.710664825858148e-06,6.710641173413023e-06,6.710664825858149e-07,6.710641173413024e-07
152,19.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.435461948620447e-06,2.3464904130540472e-06,3.82885258722646e-06,7.534265782283e-05,19515,29.650001525878906,99.1500015258789,182.82946682215,182.8293914794922,6.710664825858148e-06,6.710641173413023e-06,6.710664825858149e-07,6.710641173413024e-07
152,19.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.805435621551094e-06,2.9248107596799147e-06,7.626905067555474e-06,1.5258110522609059e-05,68747,40.85000228881836,114.05000305175781,299.9963531500926,299.9963684082031,0.03584710260744258,0.035847101360559464,0.002729118734018016,0.002729118748815807
152,19.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.418322367603318e-07,2.513741113505561e-06,2.6420131325810604e-08,6.0452360628460156e-06,25414,31.049999237060547,116.25,146.7860657321077,146.78607177734375,146.7860657321077,146.78607177734375,1.0,1.0
152,19.0,snow_w,Snow water equivalent,kg m-2,snow_present,77565,1.5918763764416256e-07,2.5137411135055606e-06,3.3281565207150295e-08,6.0452360628460156e-06,25414,31.049999237060547,116.25,146.7860657321077,146.78607177734375,146.7860657321077,146.78607177734375,1.0,1.0
152,19.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,56796,1.8603002088051094e-07,2.51373945655986e-06,4.542600169289316e-08,6.0452360628460156e-06,25414,31.049999237060547,116.25,146.7860657321077,146.78607177734375,146.7860657321077,146.78607177734375,1.0,1.0
152,19.0,snow_t,Snow temperature,K,all_columns,97709,5.498096170666408e-06,2.129717924039777e-06,4.595503953238034e-06,6.873079860270082e-05,24391,30.850000381469727,99.75,251.37386315396702,251.37393188476562,0.005782094358056581,0.005782043561339378,0.0003752969320513655,0.00037529364751140865
152,19.0,snow_t,Snow temperature,K,snow_present,77565,5.8819027986224936e-06,2.314610583589902e-06,4.837910978157143e-06,6.873079860270082e-05,24391,30.850000381469727,99.75,251.37386315396702,251.37393188476562,0.005782094358056581,0.005782043561339378,0.0003752969320513655,0.00037529364751140865
152,19.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,56796,5.8926284105952e-06,2.3403234902169558e-06,4.8305263504128776e-06,1.5257081884101353e-05,29619,32.04999923706055,106.75,267.2594146711444,267.2593994140625,0.030451372144361104,0.030451372265815735,0.002027794804463284,0.0020277947856629872
152,19.0,snow_rho,Snow density,kg m-3,all_columns,97709,0.009674189011164165,0.007087872807073996,3.367316664481295e-05,3.024000238987327,23736,30.650001525878906,118.05000305175781,103.02400023898733,100.0,0.0,1.6940658945086007e-21,0.0,1.6940658945086008e-22
152,19.0,snow_rho,Snow density,kg m-3,snow_present,77565,4.1259425509266195e-06,2.855996472406828e-06,3.431588999042111e-06,1.52107572262139e-05,20838,29.950000762939453,112.25,263.62837224041465,263.6283874511719,48.50914768385039,48.50914764404297,1.0,1.0
152,19.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,56796,4.20942101158236e-06,2.89047670552488e-06,3.580882062505725e-06,1.52107572262139e-05,20838,29.950000762939453,112.25,263.62837224041465,263.6283874511719,48.50914768385039,48.50914764404297,1.0,1.0
152,19.0,snow_alb,Snow albedo,1,all_columns,97709,1.9041532079502677e-08,2.76704644876294e-06,1.706587806999855e-08,2.9802276091395186e-08,75740,42.35000228881836,96.25,0.616979926824616,0.6169799566268921,0.00018539142580515925,0.00018539142911322415,1.2140434040028366e-05,1.2140434212934765e-05
152,19.0,snow_alb,Snow albedo,1,snow_present,77565,1.7581977472569238e-08,2.7495222244459525e-06,1.53064185953057e-08,2.9802276091395186e-08,75740,42.35000228881836,96.25,0.616979926824616,0.6169799566268921,0.00018539142580515925,0.00018539142911322415,1.2140434040028366e-05,1.2140434212934765e-05
152,19.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,56796,1.720513528143588e-08,2.7140644772704383e-06,1.4903579019711585e-08,2.9801002332519033e-08,57525,38.45000076293945,116.65000915527344,0.6289729177938612,0.6289728879928589,0.03033906559899883,0.030339065939188004,0.0020213147995786084,0.002021314755021439
160,20.0,avg_skin_t,Surface temperature,K,all_columns,97709,7.271245426254202e-06,2.786680045849497e-06,6.017936825371044e-06,1.5258452208399831e-05,66572,40.45000076293945,87.85000610351562,257.8930511471241,257.8930358886719,0.0007837908203902623,0.000783790834248066,5.178387762533678e-05,5.17838786399557e-05
160,20.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.828067174348012e-06,2.9658103876640604e-06,6.490522781694667e-06,0.00026353129800327224,14490,28.350000381469727,89.6500015258789,261.8142201112801,261.8144836425781,3.390438231784372e-07,3.3904382235050434e-07,3.390438231784372e-08,3.390438223505043e-08
160,20.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,8.008035987789883e-06,3.0184111578408334e-06,6.693545883295826e-06,0.00023048925811508525,14490,28.350000381469727,89.6500015258789,265.1394179482419,265.1396484375,3.390438231784372e-07,3.3904382235050434e-07,3.390438231784372e-08,3.390438223505043e-08
160,20.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,8.047667784962433e-06,3.036272718943442e-06,6.784205915009527e-06,6.664148452273366e-05,14490,28.350000381469727,89.6500015258789,265.5168400967967,265.51690673828125,3.390438231784372e-07,3.3904382235050434e-07,3.390438231784372e-08,3.390438223505043e-08
160,20.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.63310751755751e-06,2.9028885076095763e-06,6.361225769228507e-06,1.5258426174113993e-05,69118,40.95000076293945,101.95000457763672,258.3525848392301,258.35260009765625,0.009457154526556944,0.00945715419948101,0.0006196851172653758,0.0006196850939076905
160,20.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.504577089066853e-07,2.075400669695399e-06,4.745690597841565e-07,1.4642737177439358e-05,19515,29.650001525878906,99.1500015258789,23.061835626623896,23.06182098388672,5.256071042772025e-06,5.256047643342754e-06,5.256071042772025e-07,5.256047643342754e-07
160,20.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.1889718631282177e-06,2.8713718453054392e-06,1.8357087616812468e-06,0.00014521922595633896,19515,29.650001525878906,99.1500015258789,73.36531803760998,73.36546325683594,5.256071042772025e-06,5.256047643342754e-06,5.256071042772025e-07,5.256047643342754e-07
160,20.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.437921284886287e-06,2.3474135143137853e-06,3.819007509101694e-06,0.00013486188055367165,19515,29.650001525878906,99.1500015258789,183.15882626813055,183.15869140625,5.256071042772025e-06,5.256047643342754e-06,5.256071042772025e-07,5.256047643342754e-07
160,20.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.805099367071713e-06,2.9239726531096646e-06,7.628226125869524e-06,1.5258785936111963e-05,83311,44.45000076293945,83.25,299.9942779541047,299.9942932128906,3.651961046287498,3.651961088180542,0.2491427285888006,0.24914272418376285
160,20.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.4405994749429097e-07,2.6536901687974553e-06,2.4883367320745536e-08,6.926468273604769e-06,24985,30.950000762939453,116.35000610351562,140.3407370920864,140.3407440185547,140.3407370920864,140.3407440185547,1.0,1.0
160,20.0,snow_w,Snow water equivalent,kg m-2,snow_present,77376,1.6188529425131293e-07,2.6536901687974464e-06,3.142226177060537e-08,6.926468273604769e-06,24985,30.950000762939453,116.35000610351562,140.3407370920864,140.3407440185547,140.3407370920864,140.3407440185547,1.0,1.0
160,20.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,52846,1.9588625630927062e-07,2.6536873796281623e-06,4.5973947255699525e-08,6.926468273604769e-06,24985,30.950000762939453,116.35000610351562,140.3407370920864,140.3407440185547,140.3407370920864,140.3407440185547,1.0,1.0
